帧编号,帧id,阶段,PGN,报文代号,报文描述,优先权,源地址-目的地址,帧长度,帧数据,帧数据含义
201,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
202,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
203,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x240BA00F0000FD,电压输出值（V）285.20V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
204,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
205,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x240BA00F0000FD,电压输出值（V）285.20V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
206,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
207,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
208,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
209,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01C50EA00F4C314D,多帧发送的第1帧
210,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x020000FFFFFFFFFF,多帧发送的第2帧
211,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)0.00V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
212,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
213,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x240BA00F0000FD,电压输出值（V）285.20V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
214,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x1E3606350F0010,最高单体动力蓄电池电压所在编号31.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
215,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
216,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x240BA00F0000FD,电压输出值（V）285.20V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
217,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
218,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x240BA00F0000FD,电压输出值（V）285.20V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
219,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
220,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
221,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
222,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x240BA00F0000FD,电压输出值（V）285.20V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
223,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
224,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01C40EA00F4C614D,多帧发送的第1帧
225,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x020000FFFFFFFFFF,多帧发送的第2帧
226,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)0.00V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
227,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
228,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x240BA00F0000FD,电压输出值（V）285.20V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
229,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x1E3606350F0010,最高单体动力蓄电池电压所在编号31.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
230,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
231,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0x240BA00F0000FD,电压输出值（V）285.20V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
232,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
233,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
234,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC50EA00F0000FD,电压输出值（V）378.10V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
235,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
236,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
237,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
238,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01C50EA00F4CE14D,多帧发送的第1帧
239,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x020000FFFFFFFFFF,多帧发送的第2帧
240,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)0.00V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
241,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC50EA00F0000FD,电压输出值（V）378.10V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
242,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
243,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x213606350F0010,最高单体动力蓄电池电压所在编号34.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
244,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
245,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC50EA00F0000FD,电压输出值（V）378.10V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
246,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
247,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC50EA00F0000FD,电压输出值（V）378.10V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
248,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
249,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC50EA00F0000FD,电压输出值（V）378.10V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
250,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
251,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
252,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
253,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01C50E9F0F4CE14D,多帧发送的第1帧
254,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x020000FFFFFFFFFF,多帧发送的第2帧
255,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)0.00V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
256,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
257,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC50EA00F0000FD,电压输出值（V）378.10V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
258,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x213606350F0010,最高单体动力蓄电池电压所在编号34.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
259,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
260,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC50EA00F0000FD,电压输出值（V）378.10V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
261,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
262,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC50EA00F0000FD,电压输出值（V）378.10V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
263,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
264,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
265,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
266,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
267,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC50EA00F0000FD,电压输出值（V）378.10V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
268,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01C60E9D0F4C114D,多帧发送的第1帧
269,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x020000FFFFFFFFFF,多帧发送的第2帧
270,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)0.00V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
271,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
272,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x1B360635110010,最高单体动力蓄电池电压所在编号28.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号1127687.00；最低动力蓄电池温度268439811.00℃；最低动力蓄电池温度检测点编号1048594.00；
273,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC50EA00F0000FD,电压输出值（V）378.10V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
274,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
275,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
276,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC50EA00F0000FD,电压输出值（V）378.10V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
277,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
278,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC50EA00F0000FD,电压输出值（V）378.10V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
279,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
280,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
281,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
282,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01C70E9A0F4CE14D,多帧发送的第1帧
283,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x020000FFFFFFFFFF,多帧发送的第2帧
284,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)0.00V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
285,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC50EA00F0000FD,电压输出值（V）378.10V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
286,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
287,0x181356F4,充电阶段,4864,BSM,动力蓄电池状态信息,6,BMS-充电机,7,0x263606350F0010,最高单体动力蓄电池电压所在编号39.00；最高动力蓄电池温度1540.00℃；最高温度检测点编号996615.00；最低动力蓄电池温度268439299.00℃；最低动力蓄电池温度检测点编号1048592.00；
288,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
289,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC50EA00F0000FD,电压输出值（V）378.10V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
290,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
291,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC50EA00F0000FD,电压输出值（V）378.10V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
292,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510D80E02,电压需求426.10V；电流需求13087.20A；辨识结果:恒流充电；
293,0x1812F456,充电阶段,4608,CCS,充电机充电状态,6,充电机-BMS,7,0xC50EA00F0000FD,电压输出值（V）378.10V；电流输出值(A)0.00A；累计充电时间(min)16580608.00min；
294,0x181056F4,充电阶段,4096,BCL,电池充电需求,6,BMS-充电机,5,0xA510760E02,电压需求426.10V；电流需求13077.40A；辨识结果:恒流充电；
295,0x1CEC56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x10090002FF001100,多帧发送请求帧 总字节数为9 需要发送的总帧数为2
296,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x110201FFFF001100,多帧请求响应帧 可发送帧数为2 多帧发送时首帧的帧号为1
297,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x01C70E990F4C614D,多帧发送的第1帧
298,0x1CEB56F4,充电阶段,4352,BCS,电池充电总状态,7,BMS-充电机,8,0x020000FFFFFFFFFF,多帧发送的第2帧
299,0x1CECF456,充电阶段,4352,BCS,电池充电总状态,7,充电机-BMS,8,0x13090002FF001100,多帧接收完成帧 收到总字节数为9 收到总帧数为2 
多帧解析结果：【充电电压测量值(V)0.00V；充电电流测量值(A)429496329.50A；当前荷电状态SOC(%)255.00%；】
